,NI,u
3868,9.241840096838772,10966
3869,9.241840096838772,10965
3870,9.241840096838772,11142
3871,9.241840096838772,11141
3872,9.241840096838772,11457
3873,9.241840096838772,6208
3874,9.241840096838772,3136
3875,9.241840096838772,3137
3876,9.241840096838772,6430
3877,9.241840096838772,3238
3878,9.241840096838772,13055
3879,9.241840096838772,6717
3880,9.241840096838772,7073
3881,9.241840096838772,1013
3882,9.22875891564109,8324
3883,9.22875891564109,8397
3884,9.22875891564109,1092
3885,9.22875891564109,4502
3886,9.22875891564109,4503
3887,9.22875891564109,9595
3888,9.22875891564109,9966
3889,9.22875891564109,2719
3890,9.22875891564109,1374
3891,9.22875891564109,6017
3892,9.22875891564109,12978
3893,9.22875891564109,12979
3894,9.22875891564109,7089
3895,9.22875891564109,7317
3896,9.22875891564109,3957
3897,9.219544457292887,6921
3898,9.219544457292887,7160
3899,9.219544457292887,7161
3900,9.21124612191362,7898
3901,9.196616168983157,9140
3902,9.196616168983157,5702
3903,9.196616168983157,12067
3904,9.196616168983157,13285
3905,9.196616168983157,7366
3906,9.196616168983157,3691
3907,9.196616168983157,8086
3908,9.182958340544896,11443
3909,9.159929588244486,3869
3910,9.159929588244486,3871
3911,9.12414379544733,1054
3912,9.12414379544733,8472
3913,9.12414379544733,8526
3914,9.12414379544733,8525
3915,9.12414379544733,16
3916,9.12414379544733,4816
3917,9.12414379544733,9734
3918,9.12414379544733,9828
3919,9.12414379544733,4991
3920,9.12414379544733,5143
3921,9.12414379544733,10521
3922,9.12414379544733,664
3923,9.12414379544733,10665
3924,9.12414379544733,10866
3925,9.12414379544733,10907
3926,9.12414379544733,11006
3927,9.12414379544733,11127
3928,9.12414379544733,11186
3929,9.12414379544733,11190
3930,9.12414379544733,11228
3931,9.12414379544733,11258
3932,9.12414379544733,5672
3933,9.12414379544733,11588
3934,9.12414379544733,5791
3935,9.12414379544733,11592
3936,9.12414379544733,11980
3937,9.12414379544733,6049
3938,9.12414379544733,6205
3939,9.12414379544733,12761
3940,9.12414379544733,12794
3941,9.12414379544733,13197
3942,9.12414379544733,6622
3943,9.12414379544733,6840
3944,9.12414379544733,3427
3945,9.12414379544733,7093
3946,9.12414379544733,14340
3947,9.12414379544733,3685
3948,9.12414379544733,7537
3949,9.12414379544733,7723
3950,9.12414379544733,3954
3951,9.12414379544733,3999
3952,9.12414379544733,2026
3953,9.12414379544733,8129
3954,9.12414379544733,2039
3955,9.123499453783145,11000
3956,9.123499453783145,1493
3957,9.07036517474578,5951
3958,9.055385138137417,4575
3959,9.055385138137417,12295
3960,9.055385138137417,6731
3961,9.055385138137417,7754
3962,8.9608597699977,8677
3963,8.9608597699977,2943
3964,8.9608597699977,3074
3965,8.9608597699977,6401
3966,8.9608597699977,6912
3967,8.94427190999916,4123
3968,8.94427190999916,9046
3969,8.94427190999916,10274
3970,8.94427190999916,10277
3971,8.94427190999916,6623
3972,8.921620220719392,7283
3973,8.886370141040443,10814
3974,8.87565027585602,9132
3975,8.87565027585602,5867
3976,8.87565027585602,14281
3977,8.874289508701763,2254
3978,8.874289508701763,10119
3979,8.874289508701763,12932
3980,8.850354717908019,6414
3981,8.850354717908019,7138
3982,8.850354717908019,3855
3983,8.850354717908019,1952
3984,8.812148342071987,4614
3985,8.792331582890496,5767
3986,8.792331582890496,6190
3987,8.792331582890496,6929
3988,8.778366979675662,4335
3989,8.778366979675662,3701
3990,8.746427842267952,8658
3991,8.746427842267952,11056
3992,8.746427842267952,1548
3993,8.746427842267952,6667
3994,8.746427842267952,13346
3995,8.746427842267952,3782
3996,8.746427842267952,7764
3997,8.746427842267952,3889
3998,8.746427842267952,7930
3999,8.746427842267952,4070
4000,8.746427842267952,510
4001,8.737732809270815,9793
4002,8.723090360153543,3420
4003,8.711719204368604,4916
4004,8.711719204368604,11860
4005,8.711719204368604,11861
4006,8.711719204368604,6916
4007,8.711719204368604,6915
4008,8.711719204368604,7273
4009,8.693165433673512,4873
4010,8.693165433673512,4995
4011,8.693165433673512,1918
4012,8.684446127977878,6762
4013,8.684446127977878,6761
4014,8.684446127977878,6764
4015,8.54400374531753,8985
4016,8.535284279511465,6893
4017,8.535284279511465,8046
4018,8.485281374238571,8449
4019,8.485281374238571,4275
4020,8.485281374238571,2204
4021,8.485281374238571,2206
4022,8.485281374238571,9222
4023,8.485281374238571,10476
4024,8.485281374238571,10478
4025,8.485281374238571,10477
4026,8.485281374238571,1398
4027,8.485281374238571,12840
4028,8.485281374238571,12839
4029,8.485281374238571,3438
4030,8.485281374238571,3440
4031,8.485281374238571,15189
4032,8.485281374238571,14312
4033,8.485281374238571,14311
4034,8.485281374238571,15190
4035,8.48528137423857,4382
4036,8.48528137423857,4384
4037,8.48528137423857,6956
4038,8.48528137423857,6957
4039,8.48528137423857,6960
4040,8.469992283327429,11859
4041,8.466269267012217,6387
4042,8.396183702701904,10112
4043,8.396183702701904,8186
4044,8.339166906838928,8206
4045,8.339166906838928,8772
4046,8.339166906838928,7170
4047,8.339166906838928,1306
4048,8.339166906838928,5265
4049,8.339166906838928,11095
4050,8.339166906838928,5769
4051,8.339166906838928,6134
4052,8.339166906838928,6969
4053,8.339166906838928,1889
4054,8.339166906838928,1989
4055,8.315522448110528,8386
4056,8.315522448110528,8385
4057,8.315522448110528,8410
4058,8.315522448110528,8681
4059,8.315522448110528,9209
4060,8.315522448110528,9790
4061,8.315522448110528,2475
4062,8.315522448110528,2483
4063,8.315522448110528,9975
4064,8.315522448110528,10421
4065,8.315522448110528,10585
4066,8.315522448110528,5677
4067,8.315522448110528,11623
4068,8.315522448110528,5854
4069,8.315522448110528,185
4070,8.315522448110528,11957
4071,8.315522448110528,3065
4072,8.315522448110528,12399
4073,8.315522448110528,6566
4074,8.315522448110528,6795
4075,8.315522448110528,13839
4076,8.315522448110528,13979
4077,8.315522448110528,7445
4078,8.315522448110528,3738
4079,8.315522448110528,3794
4080,8.315522448110528,3950
4081,8.246211251235321,4146
4082,8.246211251235321,1053
4083,8.246211251235321,8736
4084,8.246211251235321,4700
4085,8.246211251235321,5209
4086,8.246211251235321,2630
4087,8.246211251235321,10560
4088,8.246211251235321,2728
4089,8.246211251235321,2736
4090,8.246211251235321,2779
4091,8.246211251235321,11464
4092,8.246211251235321,1463
4093,8.246211251235321,11875
4094,8.246211251235321,11896
4095,8.246211251235321,6001
4096,8.246211251235321,6020
4097,8.246211251235321,12124
4098,8.246211251235321,6112
4099,8.246211251235321,6130
4100,8.246211251235321,6325
4101,8.246211251235321,3263
4102,8.246211251235321,6567
4103,8.246211251235321,13191
4104,8.246211251235321,6800
4105,8.246211251235321,14240
4106,8.246211251235321,449
4107,8.246211251235321,14541
4108,8.246211251235321,456
4109,8.246211251235321,14653
4110,8.246211251235321,3703
4111,8.246211251235321,476
4112,8.246211251235321,7813
4113,8.246211251235321,7814
4114,8.153244244950518,338
4115,8.153244244950518,11332
4116,8.153244244950518,11333
4117,8.153244244950518,11758
4118,8.153244244950518,3376
4119,8.153244244950518,3401
4120,8.153244244950518,3416
4121,8.153244244950518,3532
4122,8.153244244950518,14202
4123,8.153244244950518,119
4124,8.123489159254953,10947
4125,8.081754719489993,2065
4126,8.081754719489993,8401
4127,8.081754719489993,8505
4128,8.081754719489993,4338
4129,8.081754719489993,34
4130,8.081754719489993,8988
4131,8.081754719489993,2291
4132,8.081754719489993,9221
4133,8.081754719489993,4706
4134,8.081754719489993,4739
4135,8.081754719489993,9870
4136,8.081754719489993,641
4137,8.081754719489993,5236
4138,8.081754719489993,10649
4139,8.081754719489993,5473
4140,8.081754719489993,2746
4141,8.081754719489993,11060
4142,8.081754719489993,11064
4143,8.081754719489993,2815
4144,8.081754719489993,12002
4145,8.081754719489993,12236
4146,8.081754719489993,3103
4147,8.081754719489993,12670
4148,8.081754719489993,402
4149,8.081754719489993,12991
4150,8.081754719489993,6539
4151,8.081754719489993,13323
4152,8.081754719489993,13213
4153,8.081754719489993,13324
4154,8.081754719489993,3343
4155,8.081754719489993,840
4156,8.081754719489993,1694
4157,8.081754719489993,6783
4158,8.081754719489993,212
4159,8.081754719489993,7003
4160,8.081754719489993,14419
4161,8.081754719489993,7350
4162,8.081754719489993,1882
4163,8.081754719489993,7592
4164,8.081754719489993,4019
4165,8.081754719489993,4035
4166,8.077747210701755,5521
4167,8.077747210701755,907
4168,8.077747210701755,3723
4169,8.06225774829855,4515
4170,8.06225774829855,9052
4171,8.06225774829855,1173
4172,8.06225774829855,9514
4173,8.06225774829855,4789
4174,8.06225774829855,5159
4175,8.06225774829855,10581
4176,8.06225774829855,11048
4177,8.06225774829855,11181
4178,8.06225774829855,5748
4179,8.06225774829855,11599
4180,8.06225774829855,2911
4181,8.06225774829855,2926
4182,8.06225774829855,2925
4183,8.06225774829855,5924
4184,8.06225774829855,6026
4185,8.06225774829855,12101
4186,8.06225774829855,12575
4187,8.06225774829855,7075
4188,8.06225774829855,6375
4189,8.06225774829855,7476
4190,8.06225774829855,7492
4191,8.06225774829855,4060
4192,7.993946966474742,4189
4193,7.993946966474742,1110
4194,7.993946966474742,4863
4195,7.993946966474742,10589
4196,7.990162885505841,11082
4197,7.990162885505841,11085
4198,7.973956436481138,9638
4199,7.973956436481138,9637
4200,7.973956436481138,9639
4201,7.973956436481138,10291
4202,7.973956436481138,6920
4203,7.943163173583883,2229
4204,7.943163173583883,1646
4205,7.943163173583883,13607
4206,7.92481250360578,2088
4207,7.92481250360578,8371
4208,7.92481250360578,9718
4209,7.92481250360578,10237
4210,7.92481250360578,2638
4211,7.92481250360578,10790
4212,7.92481250360578,11880
4213,7.92481250360578,12254
4214,7.92481250360578,13212
4215,7.92481250360578,13844
4216,7.92481250360578,13936
4217,7.92481250360578,7702
4218,7.92481250360578,1942
4219,7.845923045471044,8804
4220,7.845923045471044,9526
4221,7.845923045471044,9527
4222,7.845923045471044,2665
4223,7.845923045471044,7829
4224,7.828053953357234,9050
4225,7.828053953357234,4797
4226,7.828053953357234,10330
4227,7.828053953357234,5223
4228,7.828053953357234,5646
4229,7.828053953357234,6056
4230,7.828053953357234,13018
4231,7.828053953357234,7561
4232,7.828053953357234,3980
4233,7.82730646861426,3131
4234,7.791998536743432,11544
4235,7.791998536743432,11543
4236,7.785593820050809,2901
4237,7.785593820050809,7860
4238,7.775403539738164,6867
4239,7.7603410541157505,1121
4240,7.7603410541157505,2334
4241,7.7603410541157505,9605
4242,7.7603410541157505,2773
4243,7.7603410541157505,12274
4244,7.7603410541157505,12810
4245,7.7603410541157505,3384
4246,7.7603410541157505,3442
4247,7.7603410541157505,1832
4248,7.7603410541157505,1840
4249,7.7603410541157505,3902
4250,7.714469202453688,6288
4251,7.6964600674812536,999
4252,7.648529270389177,2049
4253,7.648529270389177,8452
4254,7.648529270389177,8463
4255,7.648529270389177,8819
4256,7.648529270389177,8983
4257,7.648529270389177,1137
4258,7.648529270389177,1160
4259,7.648529270389177,1165
4260,7.648529270389177,14437
4261,7.648529270389177,2394
4262,7.648529270389177,9710
4263,7.648529270389177,2440
4264,7.648529270389177,9827
4265,7.648529270389177,10246
4266,7.648529270389177,10247
4267,7.648529270389177,5378
4268,7.648529270389177,2743
4269,7.648529270389177,11401
4270,7.648529270389177,5789
4271,7.648529270389177,1452
4272,7.648529270389177,11898
4273,7.648529270389177,2979
4274,7.648529270389177,2981
4275,7.648529270389177,12055
4276,7.648529270389177,12088
4277,7.648529270389177,12118
4278,7.648529270389177,12241
4279,7.648529270389177,12559
4280,7.648529270389177,3231
4281,7.648529270389177,12981
4282,7.648529270389177,3273
4283,7.648529270389177,3289
4284,7.648529270389177,3404
4285,7.648529270389177,1770
4286,7.648529270389177,3663
4287,7.648529270389177,7334
4288,7.648529270389177,7418
4289,7.648529270389177,7686
4290,7.648529270389177,3845
4291,7.648529270389177,976
4292,7.648529270389177,8148
4293,7.615773105863909,3112
4294,7.615773105863909,7426
4295,7.615773105863909,7547
4296,7.613363001215006,6496
4297,7.613363001215006,13074
4298,7.613363001215006,3577
4299,7.572461438742655,5344
4300,7.503273941550082,11336
4301,7.5,8801
4302,7.5,9290
4303,7.5,4793
4304,7.5,2425
4305,7.5,2591
4306,7.5,1333
4307,7.5,10841
4308,7.5,5588
4309,7.5,11910
4310,7.5,6098
4311,7.5,12546
4312,7.5,6344
4313,7.5,6438
4314,7.5,13121
4315,7.5,13484
4316,7.5,14383
4317,7.5,1826
4318,7.5,3986
4319,7.479614735680167,10892
4320,7.479614735680167,10891
4321,7.432704653347651,10765
4322,7.424843875484928,9326
4323,7.424843875484928,5844
4324,7.403537703336087,4714
4325,7.403537703336087,9468
4326,7.403537703336087,10127
4327,7.403537703336087,5260
4328,7.403537703336087,5261
4329,7.403537703336087,10869
4330,7.403537703336087,10868
4331,7.403537703336087,5502
4332,7.403537703336087,11018
4333,7.403537703336087,11019
4334,7.403537703336087,11093
4335,7.403537703336087,5665
4336,7.403537703336087,5667
4337,7.403537703336087,12345
4338,7.403537703336087,12401
4339,7.403537703336087,12588
4340,7.403537703336087,12800
4341,7.403537703336087,13291
4342,7.403537703336087,837
4343,7.403537703336087,13439
4344,7.403537703336087,7119
4345,7.403537703336087,7823
4346,7.403537703336087,496
4347,7.403537703336087,2000
4348,7.403537703336087,4076
4349,7.39453942437044,9759
4350,7.39453942437044,2628
4351,7.39453942437044,5755
4352,7.346435871123229,4149
4353,7.346435871123229,9380
4354,7.346435871123229,4762
4355,7.346435871123229,4760
4356,7.346435871123229,9731
4357,7.346435871123229,2456
4358,7.346435871123229,9983
4359,7.346435871123229,197
4360,7.346435871123229,6875
4361,7.346435871123229,7027
4362,7.280109889280518,8873
4363,7.280109889280518,9437
4364,7.280109889280518,5723
4365,7.280109889280518,2956
4366,7.255287561010751,522
4367,7.255287561010751,2224
4368,7.255287561010751,5188
4369,7.255287561010751,5187
4370,7.255287561010751,1917
4371,7.211102550927978,4604
4372,7.211102550927978,2301
4373,7.211102550927978,10513
4374,7.211102550927978,6343
4375,7.211102550927978,2043
4376,7.179732316372391,9360
4377,7.179732316372391,12448
4378,7.172569096340367,8461
4379,7.1721197403105075,6516
4380,7.0881677868011295,4378
4381,7.0881677868011295,10289
4382,7.0881677868011295,13658
4383,7.0881677868011295,4051
4384,7.0710678118654755,1058
4385,7.0710678118654755,8787
4386,7.0710678118654755,2218
4387,7.0710678118654755,2249
4388,7.0710678118654755,591
4389,7.0710678118654755,9796
4390,7.0710678118654755,9798
4391,7.0710678118654755,10425
4392,7.0710678118654755,5388
4393,7.0710678118654755,5387
4394,7.0710678118654755,5403
4395,7.0710678118654755,2714
4396,7.0710678118654755,11086
4397,7.0710678118654755,12791
4398,7.0710678118654755,2874
4399,7.0710678118654755,1455
4400,7.0710678118654755,11963
4401,7.0710678118654755,12112
4402,7.0710678118654755,12385
4403,7.0710678118654755,6274
4404,7.0710678118654755,1629
4405,7.0710678118654755,13713
4406,7.0710678118654755,3448
4407,7.0710678118654755,216
4408,7.0710678118654755,7833
4409,7.0710678118654755,8000
4410,7.0710678118654755,8048
4411,7.009577490484305,2657
4412,7.001624308497098,10633
4413,7.001624308497098,5639
4414,7.001624308497098,12513
4415,7.001624308497098,3178
4416,6.993532716219049,4354
4417,6.993532716219049,4355
4418,6.993532716219049,9598
4419,6.993532716219049,2666
4420,6.993532716219049,11257
4421,6.993532716219049,355
4422,6.993532716219049,11667
4423,6.993532716219049,1509
4424,6.993532716219049,12207
4425,6.993532716219049,3281
4426,6.993532716219049,1820
4427,6.993532716219049,1819
4428,6.990503833295984,8204
4429,6.990503833295984,2083
4430,6.990503833295984,8790
4431,6.990503833295984,4394
4432,6.990503833295984,8945
4433,6.990503833295984,2238
4434,6.990503833295984,9504
4435,6.990503833295984,9599
4436,6.990503833295984,10510
4437,6.990503833295984,12033
4438,6.990503833295984,763
4439,6.990503833295984,6309
4440,6.990503833295984,3208
4441,6.990503833295984,3240
4442,6.990503833295984,3360
4443,6.990503833295984,13842
4444,6.990503833295984,3633
